Region,Country,Year,Value Column Name,Value
"Americas","Brazil","2019","PL","309000"
"Americas","Brazil","2019","AC","367000"
"Americas","Brazil","2019","AC - PY","129000"
"Americas","Brazil","2019","(AC - PY)%","0.542016806722689"
"Americas","Brazil","2019","AC - PL","58000"
"Americas","Brazil","2019","(AC - PL)%","0.18770226537216828"
"Americas","Brazil","2019","PL - PY","71000"
"Americas","Brazil","2019","(PL - PY)%","0.29831932773109243"
"Americas","Canada","2017","PY","208000"
"Americas","Canada","2017","PL","249000"
"Americas","Canada","2017","AC","239000"
"Americas","Canada","2017","AC - PY","31000"
"Americas","Canada","2017","(AC - PY)%","0.14903846153846154"
"Americas","Canada","2017","AC - PL","-10000"
"Americas","Canada","2017","(AC - PL)%","-0.040160642570281124"
"Americas","Canada","2017","PL - PY","41000"
"Americas","Canada","2017","(PL - PY)%","0.1971153846153846"
"Americas","Canada","2018","PY","-18000"
"Americas","Canada","2018","PL","166000"
"Americas","Canada","2018","AC","279000"
"Americas","Canada","2018","AC - PY","297000"
"Americas","Canada","2018","(AC - PY)%","16.5"
"Americas","Canada","2018","AC - PL","113000"
"Americas","Canada","2018","(AC - PL)%","0.6807228915662651"
"Americas","Canada","2018","PL - PY","184000"
"Americas","Canada","2018","(PL - PY)%","10.222222222222221"
"Americas","Canada","2019","PY","232000"
"Americas","Canada","2019","PL","229000"
"Americas","Canada","2019","AC","236000"
"Americas","Canada","2019","AC - PY","4000"
"Americas","Canada","2019","(AC - PY)%","0.017241379310344827"
"Americas","Canada","2019","AC - PL","7000"
"Americas","Canada","2019","(AC - PL)%","0.030567685589519653"
"Americas","Canada","2019","PL - PY","-3000"
"Americas","Canada","2019","(PL - PY)%","-0.01293103448275862"
"Americas","Other","2017","PY","111000"
"Americas","Other","2017","PL","38000"
"Americas","Other","2017","AC","97000"
"Americas","Other","2017","AC - PY","-14000"
"Americas","Other","2017","(AC - PY)%","-0.12612612612612611"
"Americas","Other","2017","AC - PL","59000"
"Americas","Other","2017","(AC - PL)%","1.5526315789473686"
"Americas","Other","2017","PL - PY","-73000"
"Americas","Other","2017","(PL - PY)%","-0.6576576576576578"
"Americas","Other","2018","PY","93000"
"Americas","Other","2018","PL",
"Americas","Other","2018","AC","67000"
"Americas","Other","2018","AC - PY","-26000"
"Americas","Other","2018","(AC - PY)%","-0.27956989247311825"
"Americas","Other","2018","AC - PL","67000"
"Americas","Other","2018","(AC - PL)%",
"Americas","Other","2018","PL - PY","-93000"
"Americas","Other","2018","(PL - PY)%","-1"
"Americas","Other","2019","PY","85000"
"Americas","Other","2019","PL","37000"
"Americas","Other","2019","AC","125000"
"Americas","Other","2019","AC - PY","40000"
"Americas","Other","2019","(AC - PY)%","0.4705882352941176"
"Americas","Other","2019","AC - PL","88000"
"Americas","Other","2019","(AC - PL)%","2.3783783783783785"
"Americas","Other","2019","PL - PY","-48000"
"Americas","Other","2019","(PL - PY)%","-0.5647058823529412"
"Europe","Poland","2017","PY","0"
"Europe","Poland","2017","PL","172000"
"Europe","Poland","2017","AC","103000"
"Europe","Poland","2017","AC - PY","103000"
"Europe","Poland","2017","(AC - PY)%",
"Europe","Poland","2017","AC - PL","-69000"
"Europe","Poland","2017","(AC - PL)%","-0.40116279069767447"
"Europe","Poland","2017","PL - PY","172000"
"Europe","Poland","2017","(PL - PY)%",
"Europe","Poland","2018","PY","182000"
"Europe","Poland","2018","PL","173000"
"Europe","Poland","2018","AC","180000"
"Europe","Poland","2018","AC - PY","-2000"
"Europe","Poland","2018","(AC - PY)%","-0.01098901098901099"
"Europe","Poland","2018","AC - PL","7000"
"Europe","Poland","2018","(AC - PL)%","0.04046242774566475"
"Europe","Poland","2018","PL - PY","-9000"
"Europe","Poland","2018","(PL - PY)%","-0.049450549450549455"
"Europe","Poland","2019","PY","272000"
"Europe","Poland","2019","PL","173000"
"Europe","Poland","2019","AC","239000"
"Europe","Poland","2019","AC - PY","-33000"
"Europe","Poland","2019","(AC - PY)%","-0.1213235294117647"
"Europe","Poland","2019","AC - PL","66000"
"Europe","Poland","2019","(AC - PL)%","0.3815028901734104"
"Europe","Poland","2019","PL - PY","-99000"
"Europe","Poland","2019","(PL - PY)%","-0.36397058823529416"
"Europe","Sweden","2017","PY","276000"
"Europe","Sweden","2017","PL","405000"
"Europe","Sweden","2017","AC","176000"
"Europe","Sweden","2017","AC - PY","-100000"
"Europe","Sweden","2017","(AC - PY)%","-0.36231884057971014"
"Europe","Sweden","2017","AC - PL","-229000"
"Europe","Sweden","2017","(AC - PL)%","-0.5654320987654321"
"Europe","Sweden","2017","PL - PY","129000"
"Europe","Sweden","2017","(PL - PY)%","0.4673913043478261"
"Europe","Sweden","2018","PY","345000"
"Europe","Sweden","2018","PL","247000"
"Europe","Sweden","2018","AC",
"Europe","Sweden","2018","AC - PY","-345000"
"Europe","Sweden","2018","(AC - PY)%","-1"
"Europe","Sweden","2018","AC - PL","-247000"
"Europe","Sweden","2018","(AC - PL)%","-1"
"Europe","Sweden","2018","PL - PY","-98000"
"Europe","Sweden","2018","(PL - PY)%","-0.28405797101449276"
"Europe","Sweden","2019","PY","319000"
"Europe","Sweden","2019","PL","246000"
"Europe","Sweden","2019","AC","340000"
"Europe","Sweden","2019","AC - PY","21000"
"Europe","Sweden","2019","(AC - PY)%","0.06583072100313479"
"Europe","Sweden","2019","AC - PL","94000"
"Europe","Sweden","2019","(AC - PL)%","0.38211382113821135"
"Europe","Sweden","2019","PL - PY","-73000"
"Europe","Sweden","2019","(PL - PY)%","-0.22884012539184956"
"Europe","Belgium","2017","PY","118000"
"Europe","Belgium","2017","PL","192000"
"Europe","Belgium","2017","AC","88000"
"Europe","Belgium","2017","AC - PY","-30000"
"Europe","Belgium","2017","(AC - PY)%","-0.2542372881355932"
"Europe","Belgium","2017","AC - PL","-104000"
"Europe","Belgium","2017","(AC - PL)%","-0.5416666666666666"
"Europe","Belgium","2017","PL - PY","74000"
"Europe","Belgium","2017","(PL - PY)%","0.6271186440677966"
"Europe","Belgium","2018","PY","173000"
"Europe","Belgium","2018","PL","235000"
"Europe","Belgium","2018","AC","198000"
"Europe","Belgium","2018","AC - PY","25000"
"Europe","Belgium","2018","(AC - PY)%","0.14450867052023122"
"Europe","Belgium","2018","AC - PL","-37000"
"Europe","Belgium","2018","(AC - PL)%","-0.1574468085106383"
"Europe","Belgium","2018","PL - PY","62000"
"Europe","Belgium","2018","(PL - PY)%","0.3583815028901734"
"Europe","Belgium","2019","PY","240000"
"Europe","Belgium","2019","PL","113000"
"Europe","Belgium","2019","AC","227000"
"Europe","Belgium","2019","AC - PY","-13000"
"Europe","Belgium","2019","(AC - PY)%","-0.05416666666666667"
"Europe","Belgium","2019","AC - PL","114000"
"Europe","Belgium","2019","(AC - PL)%","1.008849557522124"
"Europe","Belgium","2019","PL - PY","-127000"
"Europe","Belgium","2019","(PL - PY)%","-0.5291666666666667"
"Europe","Germany","2017","PY","0"
"Europe","Germany","2017","PL","260000"
"Europe","Germany","2017","AC","107000"
"Europe","Germany","2017","AC - PY","107000"
"Europe","Germany","2017","(AC - PY)%",
"Europe","Germany","2017","AC - PL","-153000"
"Europe","Germany","2017","(AC - PL)%","-0.5884615384615385"
"Europe","Germany","2017","PL - PY","260000"
"Europe","Germany","2017","(PL - PY)%",
"Europe","Germany","2018","PY","100000"
"Europe","Germany","2018","PL","126000"
"Europe","Germany","2018","AC","91000"
"Europe","Germany","2018","AC - PY","-9000"
"Europe","Germany","2018","(AC - PY)%","-0.09"
"Europe","Germany","2018","AC - PL","-35000"
"Europe","Germany","2018","(AC - PL)%","-0.2777777777777778"
"Europe","Germany","2018","PL - PY","26000"
"Europe","Germany","2018","(PL - PY)%","0.26"
"Europe","Germany","2019","PY","190000"
"Europe","Germany","2019","PL","232000"
"Europe","Germany","2019","AC","219000"
"Europe","Germany","2019","AC - PY","29000"
"Europe","Germany","2019","(AC - PY)%","0.15263157894736842"
"Europe","Germany","2019","AC - PL","-13000"
"Europe","Germany","2019","(AC - PL)%","-0.05603448275862069"
"Europe","Germany","2019","PL - PY","42000"
"Europe","Germany","2019","(PL - PY)%","0.22105263157894736"
"Europe","France","2017","PY","196000"
"Europe","France","2017","PL","199000"
"Europe","France","2017","AC","118000"
"Europe","France","2017","AC - PY","-78000"
"Europe","France","2017","(AC - PY)%","-0.39795918367346933"
"Europe","France","2017","AC - PL","-81000"
"Europe","France","2017","(AC - PL)%","-0.407035175879397"
"Europe","France","2017","PL - PY","3000"
"Europe","France","2017","(PL - PY)%","0.015306122448979591"
"Europe","France","2018","PY","0"
"Europe","France","2018","PL","0"
"Europe","France","2018","AC","0"
"Europe","France","2018","AC - PY","0"
"Europe","France","2018","(AC - PY)%",
"Europe","France","2018","AC - PL","0"
"Europe","France","2018","(AC - PL)%",
"Europe","France","2018","PL - PY","0"
"Europe","France","2018","(PL - PY)%",
"Europe","France","2019","PY","152000"
"Europe","France","2019","PL","158000"
"Europe","France","2019","AC","175000"
"Europe","France","2019","AC - PY","23000"
"Europe","France","2019","(AC - PY)%","0.1513157894736842"
"Europe","France","2019","AC - PL","17000"
"Europe","France","2019","(AC - PL)%","0.10759493670886076"
"Europe","France","2019","PL - PY","6000"
"Europe","France","2019","(PL - PY)%","0.039473684210526314"
"Europe","Other","2017","PY","77000"
"Europe","Other","2017","PL","64000"
"Europe","Other","2017","AC","142000"
"Europe","Other","2017","AC - PY","65000"
"Europe","Other","2017","(AC - PY)%","0.8441558441558441"
"Europe","Other","2017","AC - PL","78000"
"Europe","Other","2017","(AC - PL)%","1.21875"
"Europe","Other","2017","PL - PY","-13000"
"Europe","Other","2017","(PL - PY)%","-0.16883116883116883"
"Europe","Other","2018","PY","0"
"Europe","Other","2018","PL","131000"
"Europe","Other","2018","AC","41000"
"Europe","Other","2018","AC - PY","41000"
"Europe","Other","2018","(AC - PY)%",
"Europe","Other","2018","AC - PL","-90000"
"Europe","Other","2018","(AC - PL)%","-0.6870229007633588"
"Europe","Other","2018","PL - PY","131000"
"Europe","Other","2018","(PL - PY)%",
"Europe","Other","2019","PY","50000"
"Europe","Other","2019","PL","45000"
"Europe","Other","2019","AC","83000"
"Europe","Other","2019","AC - PY","33000"
"Europe","Other","2019","(AC - PY)%","0.66"
"Europe","Other","2019","AC - PL","38000"
"Europe","Other","2019","(AC - PL)%","0.8444444444444444"
"Europe","Other","2019","PL - PY","-5000"
"Europe","Other","2019","(PL - PY)%","-0.1"
"Asia-Pacific","Australia","2017","PY","329000"
"Asia-Pacific","Australia","2017","PL","282000"
"Asia-Pacific","Australia","2017","AC","304000"
"Asia-Pacific","Australia","2017","AC - PY","-25000"
"Asia-Pacific","Australia","2017","(AC - PY)%","-0.07598784194528875"
"Asia-Pacific","Australia","2017","AC - PL","22000"
"Asia-Pacific","Australia","2017","(AC - PL)%","0.07801418439716312"
"Asia-Pacific","Australia","2017","PL - PY","-47000"
"Asia-Pacific","Australia","2017","(PL - PY)%","-0.14285714285714285"
"Asia-Pacific","Australia","2018","PY","180000"
"Asia-Pacific","Australia","2018","PL","310000"
"Asia-Pacific","Australia","2018","AC","335000"
"Asia-Pacific","Australia","2018","AC - PY","155000"
"Asia-Pacific","Australia","2018","(AC - PY)%","0.8611111111111112"
"Asia-Pacific","Australia","2018","AC - PL","25000"
"Asia-Pacific","Australia","2018","(AC - PL)%","0.08064516129032258"
"Asia-Pacific","Australia","2018","PL - PY","130000"
"Asia-Pacific","Australia","2018","(PL - PY)%","0.7222222222222221"
"Asia-Pacific","Australia","2019","PY","217000"
"Asia-Pacific","Australia","2019","PL","139000"
"Asia-Pacific","Australia","2019","AC","80000"
"Asia-Pacific","Australia","2019","AC - PY","-137000"
"Asia-Pacific","Australia","2019","(AC - PY)%","-0.631336405529954"
"Asia-Pacific","Australia","2019","AC - PL","-59000"
"Asia-Pacific","Australia","2019","(AC - PL)%","-0.4244604316546763"
"Asia-Pacific","Australia","2019","PL - PY","-78000"
"Asia-Pacific","Australia","2019","(PL - PY)%","-0.35944700460829493"
"Asia-Pacific","Japan","2017","PY","264000"
"Asia-Pacific","Japan","2017","PL","232000"
"Asia-Pacific","Japan","2017","AC","206000"
"Asia-Pacific","Japan","2017","AC - PY","-58000"
"Asia-Pacific","Japan","2017","(AC - PY)%","-0.2196969696969697"
"Asia-Pacific","Japan","2017","AC - PL","-26000"
"Asia-Pacific","Japan","2017","(AC - PL)%","-0.11206896551724138"
"Asia-Pacific","Japan","2017","PL - PY","-32000"
"Asia-Pacific","Japan","2017","(PL - PY)%","-0.12121212121212122"
"Asia-Pacific","Japan","2018","PY","187000"
"Asia-Pacific","Japan","2018","PL","265000"
"Asia-Pacific","Japan","2018","AC","249000"
"Asia-Pacific","Japan","2018","AC - PY","62000"
"Asia-Pacific","Japan","2018","(AC - PY)%","0.3315508021390374"
"Asia-Pacific","Japan","2018","AC - PL","-16000"
"Asia-Pacific","Japan","2018","(AC - PL)%","-0.060377358490566045"
"Asia-Pacific","Japan","2018","PL - PY","78000"
"Asia-Pacific","Japan","2018","(PL - PY)%","0.41711229946524064"
"Asia-Pacific","Japan","2019","PY","279000"
"Asia-Pacific","Japan","2019","PL","300000"
"Asia-Pacific","Japan","2019","AC","229000"
"Asia-Pacific","Japan","2019","AC - PY","-50000"
"Asia-Pacific","Japan","2019","(AC - PY)%","-0.17921146953405018"
"Asia-Pacific","Japan","2019","AC - PL","-71000"
"Asia-Pacific","Japan","2019","(AC - PL)%","-0.2366666666666667"
"Asia-Pacific","Japan","2019","PL - PY","21000"
"Asia-Pacific","Japan","2019","(PL - PY)%","0.07526881720430108"
"Asia-Pacific","China","2017","PY","308000"
"Asia-Pacific","China","2017","PL","294000"
"Asia-Pacific","China","2017","AC","244000"
"Asia-Pacific","China","2017","AC - PY","-64000"
"Asia-Pacific","China","2017","(AC - PY)%","-0.20779220779220778"
"Asia-Pacific","China","2017","AC - PL","-50000"
"Asia-Pacific","China","2017","(AC - PL)%","-0.17006802721088435"
"Asia-Pacific","China","2017","PL - PY","-14000"
"Asia-Pacific","China","2017","(PL - PY)%","-0.045454545454545456"
"Asia-Pacific","China","2018","PY","318000"
"Asia-Pacific","China","2018","PL","237000"
"Asia-Pacific","China","2018","AC","287000"
"Asia-Pacific","China","2018","AC - PY","-31000"
"Asia-Pacific","China","2018","(AC - PY)%","-0.09748427672955975"
"Asia-Pacific","China","2018","AC - PL","50000"
"Asia-Pacific","China","2018","(AC - PL)%","0.2109704641350211"
"Asia-Pacific","China","2018","PL - PY","-81000"
"Asia-Pacific","China","2018","(PL - PY)%","-0.25471698113207547"
"Asia-Pacific","China","2019","PY","321000"
"Asia-Pacific","China","2019","PL","295000"
"Asia-Pacific","China","2019","AC","145000"
"Asia-Pacific","China","2019","AC - PY","-176000"
"Asia-Pacific","China","2019","(AC - PY)%","-0.5482866043613707"
"Asia-Pacific","China","2019","AC - PL","-150000"
"Asia-Pacific","China","2019","(AC - PL)%","-0.5084745762711864"
"Asia-Pacific","China","2019","PL - PY","-26000"
"Asia-Pacific","China","2019","(PL - PY)%","-0.08099688473520249"
"Asia-Pacific","Other","2017","PY","134000"
"Asia-Pacific","Other","2017","PL","111000"
"Asia-Pacific","Other","2017","AC","50000"
"Asia-Pacific","Other","2017","AC - PY","-84000"
"Asia-Pacific","Other","2017","(AC - PY)%","-0.6268656716417911"
"Asia-Pacific","Other","2017","AC - PL","-61000"
"Asia-Pacific","Other","2017","(AC - PL)%","-0.5495495495495496"
"Asia-Pacific","Other","2017","PL - PY","-23000"
"Asia-Pacific","Other","2017","(PL - PY)%","-0.17164179104477612"
"Asia-Pacific","Other","2018","PY","78000"
"Asia-Pacific","Other","2018","PL","52000"
"Asia-Pacific","Other","2018","AC","78000"
"Asia-Pacific","Other","2018","AC - PY","0"
"Asia-Pacific","Other","2018","(AC - PY)%","0"
"Asia-Pacific","Other","2018","AC - PL","26000"
"Asia-Pacific","Other","2018","(AC - PL)%","0.5"
"Asia-Pacific","Other","2018","PL - PY","-26000"
"Asia-Pacific","Other","2018","(PL - PY)%","-0.33333333333333326"
"Asia-Pacific","Other","2019","PY","66000"
"Asia-Pacific","Other","2019","PL","41000"
"Asia-Pacific","Other","2019","AC","69000"
"Asia-Pacific","Other","2019","AC - PY","3000"
"Asia-Pacific","Other","2019","(AC - PY)%","0.045454545454545456"
"Asia-Pacific","Other","2019","AC - PL","28000"
"Asia-Pacific","Other","2019","(AC - PL)%","0.6829268292682927"
"Asia-Pacific","Other","2019","PL - PY","-25000"
"Asia-Pacific","Other","2019","(PL - PY)%","-0.37878787878787873"
